,GAS_FLOW_DAY,GEO_LOCATION,CWV,SITE_REFERENCE,MARKET_SECTOR_IDENTIFIER,ANNUAL_USAGE,ENERGY_VALUE
16224,08/01/2020,WM,6.26,WM23,I,11604373,40883.0
16225,08/01/2020,WM,6.26,WM24,I,12809828,54957.0
16226,08/01/2020,WM,6.26,WM25,I,14023483,53437.0
16227,09/01/2020,WM,5.35,WM01,D,2764,8.84
16228,09/01/2020,WM,5.35,WM02,D,7021,11.04
16229,09/01/2020,WM,5.35,WM03,D,8192,31.24
16230,09/01/2020,WM,5.35,WM04,D,9114,40.07
16231,09/01/2020,WM,5.35,WM05,D,9416,38.5
16232,09/01/2020,WM,5.35,WM06,D,10900,60.9
16233,09/01/2020,WM,5.35,WM07,D,14822,48.28
16234,09/01/2020,WM,5.35,WM08,D,18851,87.09
16235,09/01/2020,WM,5.35,WM09,D,20151,87.09
16236,09/01/2020,WM,5.35,WM10,D,22219,83.93
16237,09/01/2020,WM,5.35,WM11,D,24820,119.91
16238,09/01/2020,WM,5.35,WM12,D,30700,107.28
16239,09/01/2020,WM,5.35,WM13,D,66491,289.67
16240,09/01/2020,WM,5.35,WM14,I,5929376,20034.0
16241,09/01/2020,WM,5.35,WM15,I,6151970,34435.0
16242,09/01/2020,WM,5.35,WM16,I,6211151,31041.0
16243,09/01/2020,WM,5.35,WM17,I,6445044,22627.0
16244,09/01/2020,WM,5.35,WM18,I,7071230,26070.0
16245,09/01/2020,WM,5.35,WM19,I,7778046,31.0
16246,09/01/2020,WM,5.35,WM20,I,8773958,36841.0
16247,09/01/2020,WM,5.35,WM21,I,11057895,47949.0
16248,09/01/2020,WM,5.35,WM22,I,11595710,42241.0
16249,09/01/2020,WM,5.35,WM23,I,11604373,42876.0
16250,09/01/2020,WM,5.35,WM24,I,12809828,55969.0
16251,09/01/2020,WM,5.35,WM25,I,14023483,57493.0
16252,10/01/2020,WM,4.65,WM01,D,2764,12.31
16253,10/01/2020,WM,4.65,WM02,D,7021,22.4
16254,10/01/2020,WM,4.65,WM03,D,8192,47.33
16255,10/01/2020,WM,4.65,WM04,D,9114,36.92
16256,10/01/2020,WM,4.65,WM05,D,9416,38.5
16257,10/01/2020,WM,4.65,WM06,D,10900,39.76
16258,10/01/2020,WM,4.65,WM07,D,14822,57.43
16259,10/01/2020,WM,4.65,WM08,D,18851,90.24
16260,10/01/2020,WM,4.65,WM09,D,20151,105.39
16261,10/01/2020,WM,4.65,WM10,D,22219,86.77
16262,10/01/2020,WM,4.65,WM11,D,24820,94.35
16263,10/01/2020,WM,4.65,WM12,D,30700,124.01
16264,10/01/2020,WM,4.65,WM13,D,66491,327.85
16265,10/01/2020,WM,4.65,WM14,I,5929376,19118.0
16266,10/01/2020,WM,4.65,WM15,I,6151970,27955.0
16267,10/01/2020,WM,4.65,WM16,I,6211151,13237.0
16268,10/01/2020,WM,4.65,WM17,I,6445044,19241.0
16269,10/01/2020,WM,4.65,WM18,I,7071230,31228.0
16270,10/01/2020,WM,4.65,WM19,I,7778046,31.0
16271,10/01/2020,WM,4.65,WM20,I,8773958,25116.0
16272,10/01/2020,WM,4.65,WM21,I,11057895,47024.0
16273,10/01/2020,WM,4.65,WM22,I,11595710,42858.0
16274,10/01/2020,WM,4.65,WM23,I,11604373,50840.0
16275,10/01/2020,WM,4.65,WM24,I,12809828,63156.0
16276,10/01/2020,WM,4.65,WM25,I,14023483,60651.0
16277,11/01/2020,WM,4.84,WM01,D,2764,16.49
16278,11/01/2020,WM,4.84,WM02,D,7021,11.16
16279,11/01/2020,WM,4.84,WM03,D,8192,27.91
16280,11/01/2020,WM,4.84,WM04,D,9114,33.62
16281,11/01/2020,WM,4.84,WM05,D,9416,26.64
16282,11/01/2020,WM,4.84,WM06,D,10900,60.26
16283,11/01/2020,WM,4.84,WM07,D,14822,91.34
16284,11/01/2020,WM,4.84,WM08,D,18851,75.8
16285,11/01/2020,WM,4.84,WM09,D,20151,64.7
16286,11/01/2020,WM,4.84,WM10,D,22219,94.83
16287,11/01/2020,WM,4.84,WM11,D,24820,106.56
16288,11/01/2020,WM,4.84,WM12,D,30700,142.72
16289,11/01/2020,WM,4.84,WM13,D,66491,307.32
16290,11/01/2020,WM,4.84,WM14,I,5929376,13103.0
16291,11/01/2020,WM,4.84,WM15,I,6151970,22670.0
16292,11/01/2020,WM,4.84,WM16,I,6211151,0.0
16293,11/01/2020,WM,4.84,WM17,I,6445044,18474.0
16294,11/01/2020,WM,4.84,WM18,I,7071230,28716.0
16295,11/01/2020,WM,4.84,WM19,I,7778046,62.0
16296,11/01/2020,WM,4.84,WM20,I,8773958,21957.0
16297,11/01/2020,WM,4.84,WM21,I,11057895,8063.0
16298,11/01/2020,WM,4.84,WM22,I,11595710,38456.0
16299,11/01/2020,WM,4.84,WM23,I,11604373,40374.0
16300,11/01/2020,WM,4.84,WM24,I,12809828,52314.0
16301,11/01/2020,WM,4.84,WM25,I,14023483,40057.0
16302,12/01/2020,WM,5.44,WM01,D,2764,14.31
16303,12/01/2020,WM,5.44,WM02,D,7021,44.83
16304,12/01/2020,WM,5.44,WM03,D,8192,42.61
16305,12/01/2020,WM,5.44,WM04,D,9114,40.7
16306,12/01/2020,WM,5.44,WM05,D,9416,54.37
16307,12/01/2020,WM,5.44,WM06,D,10900,63.59
16308,12/01/2020,WM,5.44,WM07,D,14822,51.51
16309,12/01/2020,WM,5.44,WM08,D,18851,85.85
16310,12/01/2020,WM,5.44,WM09,D,20151,92.84
16311,12/01/2020,WM,5.44,WM10,D,22219,91.57
16312,12/01/2020,WM,5.44,WM11,D,24820,116.69
16313,12/01/2020,WM,5.44,WM12,D,30700,111.28
16314,12/01/2020,WM,5.44,WM13,D,66491,241.65
16315,12/01/2020,WM,5.44,WM14,I,5929376,11547.0
16316,12/01/2020,WM,5.44,WM15,I,6151970,7431.0
16317,12/01/2020,WM,5.44,WM16,I,6211151,0.0
16318,12/01/2020,WM,5.44,WM17,I,6445044,23546.0
16319,12/01/2020,WM,5.44,WM18,I,7071230,28629.0
16320,12/01/2020,WM,5.44,WM19,I,7778046,155.0
16321,12/01/2020,WM,5.44,WM20,I,8773958,20396.0
16322,12/01/2020,WM,5.44,WM21,I,11057895,11566.0
16323,12/01/2020,WM,5.44,WM22,I,11595710,36781.0
16324,12/01/2020,WM,5.44,WM23,I,11604373,46376.0
16325,12/01/2020,WM,5.44,WM24,I,12809828,53764.0
16326,12/01/2020,WM,5.44,WM25,I,14023483,44876.0
16327,13/01/2020,WM,4.3,WM01,D,2764,14.91
16328,13/01/2020,WM,4.3,WM02,D,7021,78.34
16329,13/01/2020,WM,4.3,WM03,D,8192,42.5
16330,13/01/2020,WM,4.3,WM04,D,9114,41.23
16331,13/01/2020,WM,4.3,WM05,D,9416,42.18
16332,13/01/2020,WM,4.3,WM06,D,10900,53.28
16333,13/01/2020,WM,4.3,WM07,D,14822,77.38
16334,13/01/2020,WM,4.3,WM08,D,18851,73.26
16335,13/01/2020,WM,4.3,WM09,D,20151,105.29
16336,13/01/2020,WM,4.3,WM10,D,22219,122.74
16337,13/01/2020,WM,4.3,WM11,D,24820,140.18
16338,13/01/2020,WM,4.3,WM12,D,30700,125.59
16339,13/01/2020,WM,4.3,WM13,D,66491,232.47
16340,13/01/2020,WM,4.3,WM14,I,5929376,20676.0
16341,13/01/2020,WM,4.3,WM15,I,6151970,34114.0
16342,13/01/2020,WM,4.3,WM16,I,6211151,34703.0
16343,13/01/2020,WM,4.3,WM17,I,6445044,15694.0
16344,13/01/2020,WM,4.3,WM18,I,7071230,33804.0
16345,13/01/2020,WM,4.3,WM19,I,7778046,31.0
16346,13/01/2020,WM,4.3,WM20,I,8773958,37681.0
16347,13/01/2020,WM,4.3,WM21,I,11057895,55606.0
16348,13/01/2020,WM,4.3,WM22,I,11595710,45310.0
16349,13/01/2020,WM,4.3,WM23,I,11604373,50625.0
16350,13/01/2020,WM,4.3,WM24,I,12809828,66542.0
16351,13/01/2020,WM,4.3,WM25,I,14023483,66214.0
16352,14/01/2020,WM,4.96,WM01,D,2764,9.2
16353,14/01/2020,WM,4.96,WM02,D,7021,33.62
16354,14/01/2020,WM,4.96,WM03,D,8192,29.81
16355,14/01/2020,WM,4.96,WM04,D,9114,39.33
16356,14/01/2020,WM,4.96,WM05,D,9416,39.64
16357,14/01/2020,WM,4.96,WM06,D,10900,46.3
16358,14/01/2020,WM,4.96,WM07,D,14822,86.9
16359,14/01/2020,WM,4.96,WM08,D,18851,97.05
16360,14/01/2020,WM,4.96,WM09,D,20151,93.88
16361,14/01/2020,WM,4.96,WM10,D,22219,95.15
16362,14/01/2020,WM,4.96,WM11,D,24820,123.69
16363,14/01/2020,WM,4.96,WM12,D,30700,130.98
16364,14/01/2020,WM,4.96,WM13,D,66491,197.9
16365,14/01/2020,WM,4.96,WM14,I,5929376,19371.0
16366,14/01/2020,WM,4.96,WM15,I,6151970,31695.0
16367,14/01/2020,WM,4.96,WM16,I,6211151,30517.0
16368,14/01/2020,WM,4.96,WM17,I,6445044,23771.0
16369,14/01/2020,WM,4.96,WM18,I,7071230,30624.0
16370,14/01/2020,WM,4.96,WM19,I,7778046,62.0
16371,14/01/2020,WM,4.96,WM20,I,8773958,43325.0
16372,14/01/2020,WM,4.96,WM21,I,11057895,47016.0
16373,14/01/2020,WM,4.96,WM22,I,11595710,42674.0
16374,14/01/2020,WM,4.96,WM23,I,11604373,45721.0
16375,14/01/2020,WM,4.96,WM24,I,12809828,61946.0
16376,14/01/2020,WM,4.96,WM25,I,14023483,60304.0
16377,15/01/2020,WM,4.75,WM01,D,2764,13.95
16378,15/01/2020,WM,4.75,WM02,D,7021,33.62
16379,15/01/2020,WM,4.75,WM03,D,8192,34.25
16380,15/01/2020,WM,4.75,WM04,D,9114,46.3
16381,15/01/2020,WM,4.75,WM05,D,9416,40.28
16382,15/01/2020,WM,4.75,WM06,D,10900,65.65
16383,15/01/2020,WM,4.75,WM07,D,14822,77.7
16384,15/01/2020,WM,4.75,WM08,D,18851,93.24
16385,15/01/2020,WM,4.75,WM09,D,20151,93.88
16386,15/01/2020,WM,4.75,WM10,D,22219,99.59
16387,15/01/2020,WM,4.75,WM11,D,24820,123.37
16388,15/01/2020,WM,4.75,WM12,D,30700,131.62
16389,15/01/2020,WM,4.75,WM13,D,66491,217.88
16390,15/01/2020,WM,4.75,WM14,I,5929376,20146.0
16391,15/01/2020,WM,4.75,WM15,I,6151970,31726.0
16392,15/01/2020,WM,4.75,WM16,I,6211151,23353.0
16393,15/01/2020,WM,4.75,WM17,I,6445044,14884.0
16394,15/01/2020,WM,4.75,WM18,I,7071230,31164.0
16395,15/01/2020,WM,4.75,WM19,I,7778046,372.0
16396,15/01/2020,WM,4.75,WM20,I,8773958,36006.0
16397,15/01/2020,WM,4.75,WM21,I,11057895,49962.0
16398,15/01/2020,WM,4.75,WM22,I,11595710,44286.0
16399,15/01/2020,WM,4.75,WM23,I,11604373,50689.0
16400,15/01/2020,WM,4.75,WM24,I,12809828,59757.0
16401,15/01/2020,WM,4.75,WM25,I,14023483,65338.0
16402,16/01/2020,WM,5.01,WM01,D,2764,14.94
16403,16/01/2020,WM,5.01,WM02,D,7021,55.96
16404,16/01/2020,WM,5.01,WM03,D,8192,38.47
16405,16/01/2020,WM,5.01,WM04,D,9114,40.7
16406,16/01/2020,WM,5.01,WM05,D,9416,41.97
16407,16/01/2020,WM,5.01,WM06,D,10900,51.19
16408,16/01/2020,WM,5.01,WM07,D,14822,71.22
16409,16/01/2020,WM,5.01,WM08,D,18851,77.9
16410,16/01/2020,WM,5.01,WM09,D,20151,99.52
16411,16/01/2020,WM,5.01,WM10,D,22219,106.51
16412,16/01/2020,WM,5.01,WM11,D,24820,120.82
16413,16/01/2020,WM,5.01,WM12,D,30700,125.91
16414,16/01/2020,WM,5.01,WM13,D,66491,218.75
16415,16/01/2020,WM,5.01,WM14,I,5929376,20119.0
16416,16/01/2020,WM,5.01,WM15,I,6151970,31403.0
16417,16/01/2020,WM,5.01,WM16,I,6211151,30812.0
16418,16/01/2020,WM,5.01,WM17,I,6445044,18016.0
16419,16/01/2020,WM,5.01,WM18,I,7071230,30159.0
16420,16/01/2020,WM,5.01,WM19,I,7778046,529.0
16421,16/01/2020,WM,5.01,WM20,I,8773958,39549.0
16422,16/01/2020,WM,5.01,WM21,I,11057895,45052.0
16423,16/01/2020,WM,5.01,WM22,I,11595710,44399.0
16424,16/01/2020,WM,5.01,WM23,I,11604373,45900.0
16425,16/01/2020,WM,5.01,WM24,I,12809828,57056.0
16426,16/01/2020,WM,5.01,WM25,I,14023483,58701.0
16427,17/01/2020,WM,4.12,WM01,D,2764,13.92
16428,17/01/2020,WM,4.12,WM02,D,7021,44.6
16429,17/01/2020,WM,4.12,WM03,D,8192,48.08
16430,17/01/2020,WM,4.12,WM04,D,9114,45.55
16431,17/01/2020,WM,4.12,WM05,D,9416,40.49
16432,17/01/2020,WM,4.12,WM06,D,10900,72.76
16433,17/01/2020,WM,4.12,WM07,D,14822,68.96
16434,17/01/2020,WM,4.12,WM08,D,18851,86.68
16435,17/01/2020,WM,4.12,WM09,D,20151,103.13
16436,17/01/2020,WM,4.12,WM10,D,22219,95.54
16437,17/01/2020,WM,4.12,WM11,D,24820,136.98
16438,17/01/2020,WM,4.12,WM12,D,30700,132.23
16439,17/01/2020,WM,4.12,WM13,D,66491,245.8
16440,17/01/2020,WM,4.12,WM14,I,5929376,20426.0
16441,17/01/2020,WM,4.12,WM15,I,6151970,25088.0
16442,17/01/2020,WM,4.12,WM16,I,6211151,11229.0
16443,17/01/2020,WM,4.12,WM17,I,6445044,18274.0
16444,17/01/2020,WM,4.12,WM18,I,7071230,33464.0
16445,17/01/2020,WM,4.12,WM19,I,7778046,897.0
16446,17/01/2020,WM,4.12,WM20,I,8773958,24655.0
16447,17/01/2020,WM,4.12,WM21,I,11057895,48969.0
16448,17/01/2020,WM,4.12,WM22,I,11595710,48721.0
16449,17/01/2020,WM,4.12,WM23,I,11604373,54095.0
16450,17/01/2020,WM,4.12,WM24,I,12809828,57640.0
16451,17/01/2020,WM,4.12,WM25,I,14023483,60042.0
16452,18/01/2020,WM,3.43,WM01,D,2764,9.44
16453,18/01/2020,WM,3.43,WM02,D,7021,44.38
16454,18/01/2020,WM,3.43,WM03,D,8192,65.78
16455,18/01/2020,WM,3.43,WM04,D,9114,57.91
16456,18/01/2020,WM,3.43,WM05,D,9416,48.78
16457,18/01/2020,WM,3.43,WM06,D,10900,52.88
16458,18/01/2020,WM,3.43,WM07,D,14822,78.37
16459,18/01/2020,WM,3.43,WM08,D,18851,106.7
16460,18/01/2020,WM,3.43,WM09,D,20151,89.38
16461,18/01/2020,WM,3.43,WM10,D,22219,124.32
16462,18/01/2020,WM,3.43,WM11,D,24820,189.79
16463,18/01/2020,WM,3.43,WM12,D,30700,138.8
16464,18/01/2020,WM,3.43,WM13,D,66491,288.3
16465,18/01/2020,WM,3.43,WM14,I,5929376,8999.0
16466,18/01/2020,WM,3.43,WM15,I,6151970,22313.0
16467,18/01/2020,WM,3.43,WM16,I,6211151,0.0
16468,18/01/2020,WM,3.43,WM17,I,6445044,20549.0
16469,18/01/2020,WM,3.43,WM18,I,7071230,33420.0
16470,18/01/2020,WM,3.43,WM19,I,7778046,1108.0
16471,18/01/2020,WM,3.43,WM20,I,8773958,22344.0
16472,18/01/2020,WM,3.43,WM21,I,11057895,11726.0
16473,18/01/2020,WM,3.43,WM22,I,11595710,45642.0
16474,18/01/2020,WM,3.43,WM23,I,11604373,53757.0
16475,18/01/2020,WM,3.43,WM24,I,12809828,56152.0
16476,18/01/2020,WM,3.43,WM25,I,14023483,48875.0
16477,19/01/2020,WM,2.25,WM01,D,2764,10.7
16478,19/01/2020,WM,2.25,WM02,D,7021,33.36
16479,19/01/2020,WM,2.25,WM03,D,8192,48.15
16480,19/01/2020,WM,2.25,WM04,D,9114,41.55
16481,19/01/2020,WM,2.25,WM05,D,9416,45.95
16482,19/01/2020,WM,2.25,WM06,D,10900,61.06
16483,19/01/2020,WM,2.25,WM07,D,14822,107.32
16484,19/01/2020,WM,2.25,WM08,D,18851,98.2
16485,19/01/2020,WM,2.25,WM09,D,20151,100.09
16486,19/01/2020,WM,2.25,WM10,D,22219,101.97
16487,19/01/2020,WM,2.25,WM11,D,24820,160.2
16488,19/01/2020,WM,2.25,WM12,D,30700,140.37
16489,19/01/2020,WM,2.25,WM13,D,66491,427.1
16490,19/01/2020,WM,2.25,WM14,I,5929376,7349.0
16491,19/01/2020,WM,2.25,WM15,I,6151970,8402.0
16492,19/01/2020,WM,2.25,WM16,I,6211151,2462.0
16493,19/01/2020,WM,2.25,WM17,I,6445044,25393.0
16494,19/01/2020,WM,2.25,WM18,I,7071230,35945.0
16495,19/01/2020,WM,2.25,WM19,I,7778046,1046.0
16496,19/01/2020,WM,2.25,WM20,I,8773958,22498.0
16497,19/01/2020,WM,2.25,WM21,I,11057895,10556.0
16498,19/01/2020,WM,2.25,WM22,I,11595710,48166.0
16499,19/01/2020,WM,2.25,WM23,I,11604373,55703.0
16500,19/01/2020,WM,2.25,WM24,I,12809828,58867.0
16501,19/01/2020,WM,2.25,WM25,I,14023483,48441.0
16502,20/01/2020,WM,1.88,WM01,D,2764,15.11
16503,20/01/2020,WM,1.88,WM02,D,7021,44.38
16504,20/01/2020,WM,1.88,WM03,D,8192,66.41
16505,20/01/2020,WM,1.88,WM04,D,9114,42.17
16506,20/01/2020,WM,1.88,WM05,D,9416,38.71
16507,20/01/2020,WM,1.88,WM06,D,10900,64.52
16508,20/01/2020,WM,1.88,WM07,D,14822,75.54
16509,20/01/2020,WM,1.88,WM08,D,18851,90.64
16510,20/01/2020,WM,1.88,WM09,D,20151,110.16
16511,20/01/2020,WM,1.88,WM10,D,22219,96.62
16512,20/01/2020,WM,1.88,WM11,D,24820,151.39
16513,20/01/2020,WM,1.88,WM12,D,30700,141.63
16514,20/01/2020,WM,1.88,WM13,D,66491,373.28
16515,20/01/2020,WM,1.88,WM14,I,5929376,17524.0
16516,20/01/2020,WM,1.88,WM15,I,6151970,59368.0
16517,20/01/2020,WM,1.88,WM16,I,6211151,32931.0
16518,20/01/2020,WM,1.88,WM17,I,6445044,23764.0
16519,20/01/2020,WM,1.88,WM18,I,7071230,36418.0
16520,20/01/2020,WM,1.88,WM19,I,7778046,0.0
16521,20/01/2020,WM,1.88,WM20,I,8773958,41056.0
16522,20/01/2020,WM,1.88,WM21,I,11057895,55983.0
16523,20/01/2020,WM,1.88,WM22,I,11595710,52536.0
16524,20/01/2020,WM,1.88,WM23,I,11604373,58278.0
16525,20/01/2020,WM,1.88,WM24,I,12809828,74073.0
16526,20/01/2020,WM,1.88,WM25,I,14023483,71358.0
16527,21/01/2020,WM,2.74,WM01,D,2764,10.1
16528,21/01/2020,WM,2.74,WM02,D,7021,44.49
16529,21/01/2020,WM,2.74,WM03,D,8192,52.38
16530,21/01/2020,WM,2.74,WM04,D,9114,49.22
16531,21/01/2020,WM,2.74,WM05,D,9416,17.67
16532,21/01/2020,WM,2.74,WM06,D,10900,55.54
16533,21/01/2020,WM,2.74,WM07,D,14822,76.99
16534,21/01/2020,WM,2.74,WM08,D,18851,84.88
16535,21/01/2020,WM,2.74,WM09,D,20151,91.82
16536,21/01/2020,WM,2.74,WM10,D,22219,106.02
16537,21/01/2020,WM,2.74,WM11,D,24820,145.78
16538,21/01/2020,WM,2.74,WM12,D,30700,149.88
16539,21/01/2020,WM,2.74,WM13,D,66491,389.38
16540,21/01/2020,WM,2.74,WM14,I,5929376,20892.0
16541,21/01/2020,WM,2.74,WM15,I,6151970,59397.0
16542,21/01/2020,WM,2.74,WM16,I,6211151,25271.0
16543,21/01/2020,WM,2.74,WM17,I,6445044,9942.0
16544,21/01/2020,WM,2.74,WM18,I,7071230,32588.0
16545,21/01/2020,WM,2.74,WM19,I,7778046,216.0
16546,21/01/2020,WM,2.74,WM20,I,8773958,37366.0
16547,21/01/2020,WM,2.74,WM21,I,11057895,53349.0
16548,21/01/2020,WM,2.74,WM22,I,11595710,49184.0
16549,21/01/2020,WM,2.74,WM23,I,11604373,50998.0
16550,21/01/2020,WM,2.74,WM24,I,12809828,71867.0
16551,21/01/2020,WM,2.74,WM25,I,14023483,66422.0
16552,22/01/2020,WM,4.75,WM01,D,2764,8.86
16553,22/01/2020,WM,4.75,WM02,D,7021,33.53
16554,22/01/2020,WM,4.75,WM03,D,8192,36.7
16555,22/01/2020,WM,4.75,WM04,D,9114,38.91
16556,22/01/2020,WM,4.75,WM05,D,9416,62.32
16557,22/01/2020,WM,4.75,WM06,D,10900,57.57
16558,22/01/2020,WM,4.75,WM07,D,14822,84.46
16559,22/01/2020,WM,4.75,WM08,D,18851,84.15
16560,22/01/2020,WM,4.75,WM09,D,20151,79.72
16561,22/01/2020,WM,4.75,WM10,D,22219,82.25
16562,22/01/2020,WM,4.75,WM11,D,24820,107.56
16563,22/01/2020,WM,4.75,WM12,D,30700,115.47
16564,22/01/2020,WM,4.75,WM13,D,66491,320.77
16565,22/01/2020,WM,4.75,WM14,I,5929376,21536.0
16566,22/01/2020,WM,4.75,WM15,I,6151970,57012.0
16567,22/01/2020,WM,4.75,WM16,I,6211151,26078.0
16568,22/01/2020,WM,4.75,WM17,I,6445044,18176.0
16569,22/01/2020,WM,4.75,WM18,I,7071230,27406.0
16570,22/01/2020,WM,4.75,WM19,I,7778046,526.0
16571,22/01/2020,WM,4.75,WM20,I,8773958,39874.0
16572,22/01/2020,WM,4.75,WM21,I,11057895,47948.0
16573,22/01/2020,WM,4.75,WM22,I,11595710,43834.0
16574,22/01/2020,WM,4.75,WM23,I,11604373,44342.0
16575,22/01/2020,WM,4.75,WM24,I,12809828,65391.0
16576,22/01/2020,WM,4.75,WM25,I,14023483,55893.0
16577,23/01/2020,WM,4.42,WM01,D,2764,10.1
16578,23/01/2020,WM,4.42,WM02,D,7021,33.45
16579,23/01/2020,WM,4.42,WM03,D,8192,34.08
16580,23/01/2020,WM,4.42,WM04,D,9114,45.12
16581,23/01/2020,WM,4.42,WM05,D,9416,44.81
16582,23/01/2020,WM,4.42,WM06,D,10900,37.55
16583,23/01/2020,WM,4.42,WM07,D,14822,53.01
16584,23/01/2020,WM,4.42,WM08,D,18851,85.83
16585,23/01/2020,WM,4.42,WM09,D,20151,87.09
16586,23/01/2020,WM,4.42,WM10,D,22219,123.06
16587,23/01/2020,WM,4.42,WM11,D,24820,115.49
16588,23/01/2020,WM,4.42,WM12,D,30700,150.2
16589,23/01/2020,WM,4.42,WM13,D,66491,282.41
16590,23/01/2020,WM,4.42,WM14,I,5929376,22457.0
16591,23/01/2020,WM,4.42,WM15,I,6151970,53226.0
16592,23/01/2020,WM,4.42,WM16,I,6211151,29868.0
16593,23/01/2020,WM,4.42,WM17,I,6445044,22094.0
16594,23/01/2020,WM,4.42,WM18,I,7071230,29994.0
16595,23/01/2020,WM,4.42,WM19,I,7778046,154.0
16596,23/01/2020,WM,4.42,WM20,I,8773958,32861.0
16597,23/01/2020,WM,4.42,WM21,I,11057895,49307.0
16598,23/01/2020,WM,4.42,WM22,I,11595710,44247.0
16599,23/01/2020,WM,4.42,WM23,I,11604373,46024.0
16600,23/01/2020,WM,4.42,WM24,I,12809828,64353.0
16601,23/01/2020,WM,4.42,WM25,I,14023483,60324.0
16602,24/01/2020,WM,4.21,WM01,D,2764,14.44
16603,24/01/2020,WM,4.21,WM02,D,7021,44.26
16604,24/01/2020,WM,4.21,WM03,D,8192,31.71
16605,24/01/2020,WM,4.21,WM04,D,9114,41.75
16606,24/01/2020,WM,4.21,WM05,D,9416,46.78
16607,24/01/2020,WM,4.21,WM06,D,10900,61.22
16608,24/01/2020,WM,4.21,WM07,D,14822,49.29
16609,24/01/2020,WM,4.21,WM08,D,18851,90.73
16610,24/01/2020,WM,4.21,WM09,D,20151,92.3
16611,24/01/2020,WM,4.21,WM10,D,22219,113.33
16612,24/01/2020,WM,4.21,WM11,D,24820,119.29
16613,24/01/2020,WM,4.21,WM12,D,30700,117.41
16614,24/01/2020,WM,4.21,WM13,D,66491,299.18
16615,24/01/2020,WM,4.21,WM14,I,5929376,16856.0
16616,24/01/2020,WM,4.21,WM15,I,6151970,52248.0
16617,24/01/2020,WM,4.21,WM16,I,6211151,10499.0
16618,24/01/2020,WM,4.21,WM17,I,6445044,16868.0
16619,24/01/2020,WM,4.21,WM18,I,7071230,30565.0
16620,24/01/2020,WM,4.21,WM19,I,7778046,829.0
16621,24/01/2020,WM,4.21,WM20,I,8773958,27014.0
16622,24/01/2020,WM,4.21,WM21,I,11057895,51174.0
16623,24/01/2020,WM,4.21,WM22,I,11595710,42762.0
16624,24/01/2020,WM,4.21,WM23,I,11604373,47261.0
16625,24/01/2020,WM,4.21,WM24,I,12809828,63158.0
16626,24/01/2020,WM,4.21,WM25,I,14023483,54383.0
16627,25/01/2020,WM,3.57,WM01,D,2764,19.51
16628,25/01/2020,WM,3.57,WM02,D,7021,11.02
16629,25/01/2020,WM,3.57,WM03,D,8192,58.23
16630,25/01/2020,WM,3.57,WM04,D,9114,43.12
16631,25/01/2020,WM,3.57,WM05,D,9416,13.85
16632,25/01/2020,WM,3.57,WM06,D,10900,43.75
16633,25/01/2020,WM,3.57,WM07,D,14822,54.13
16634,25/01/2020,WM,3.57,WM08,D,18851,74.91
16635,25/01/2020,WM,3.57,WM09,D,20151,96.31
16636,25/01/2020,WM,3.57,WM10,D,22219,96.94
16637,25/01/2020,WM,3.57,WM11,D,24820,140.06
16638,25/01/2020,WM,3.57,WM12,D,30700,124.64
16639,25/01/2020,WM,3.57,WM13,D,66491,304.98
16640,25/01/2020,WM,3.57,WM14,I,5929376,8104.0
16641,25/01/2020,WM,3.57,WM15,I,6151970,38809.0
16642,25/01/2020,WM,3.57,WM16,I,6211151,0.0
16643,25/01/2020,WM,3.57,WM17,I,6445044,15749.0
16644,25/01/2020,WM,3.57,WM18,I,7071230,30454.0
16645,25/01/2020,WM,3.57,WM19,I,7778046,893.0
16646,25/01/2020,WM,3.57,WM20,I,8773958,20590.0
16647,25/01/2020,WM,3.57,WM21,I,11057895,19851.0
16648,25/01/2020,WM,3.57,WM22,I,11595710,43549.0
16649,25/01/2020,WM,3.57,WM23,I,11604373,43677.0
16650,25/01/2020,WM,3.57,WM24,I,12809828,57021.0
16651,25/01/2020,WM,3.57,WM25,I,14023483,43227.0
16652,26/01/2020,WM,4.19,WM01,D,2764,22.4
16653,26/01/2020,WM,4.19,WM02,D,7021,11.04
16654,26/01/2020,WM,4.19,WM03,D,8192,29.66
16655,26/01/2020,WM,4.19,WM04,D,9114,43.54
16656,26/01/2020,WM,4.19,WM05,D,9416,68.47
16657,26/01/2020,WM,4.19,WM06,D,10900,42.91
16658,26/01/2020,WM,4.19,WM07,D,14822,96.87
16659,26/01/2020,WM,4.19,WM08,D,18851,80.46
16660,26/01/2020,WM,4.19,WM09,D,20151,95.61
16661,26/01/2020,WM,4.19,WM10,D,22219,107.28
16662,26/01/2020,WM,4.19,WM11,D,24820,129.69
16663,26/01/2020,WM,4.19,WM12,D,30700,128.74
16664,26/01/2020,WM,4.19,WM13,D,66491,297.87
16665,26/01/2020,WM,4.19,WM14,I,5929376,7322.0
16666,26/01/2020,WM,4.19,WM15,I,6151970,21599.0
16667,26/01/2020,WM,4.19,WM16,I,6211151,1944.0
16668,26/01/2020,WM,4.19,WM17,I,6445044,26580.0
16669,26/01/2020,WM,4.19,WM18,I,7071230,30721.0
16670,26/01/2020,WM,4.19,WM19,I,7778046,555.0
16671,26/01/2020,WM,4.19,WM20,I,8773958,16292.0
16672,26/01/2020,WM,4.19,WM21,I,11057895,19902.0
16673,26/01/2020,WM,4.19,WM22,I,11595710,39279.0
